BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,Year,Month
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508707,590.0,Redacted for personal data,460793,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508771,590.0,Redacted for personal data,460793,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508713,548.6,Redacted for personal data,462087,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508843,562.6,Redacted for personal data,462087,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508829,590.0,Redacted for personal data,460750,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Foster Allowances,31106,Adoption Allowance,550300,17/01/2020,1900508927,590.0,Redacted for personal data,461829,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508929,562.6,Redacted for personal data,460944,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Foster Allowances,31106,Adoption Allowance,550300,17/01/2020,1900508816,548.6,Redacted for personal data,461534,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508817,576.3,Redacted for personal data,460461,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508910,590.0,Redacted for personal data,106283,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508911,590.0,Redacted for personal data,106283,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508915,590.0,Redacted for personal data,107416,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508698,562.6,Redacted for personal data,461076,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Adoption Allowances,31108,Adoption Allowance,550300,17/01/2020,1900508823,548.6,Redacted for personal data,461076,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Adults Books,400300,10/12/2019,5100413939,5420.0,The Curiosity Bookshop,108618,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Advertisings-Jobs,190000,30/01/2020,5100418407,750.0,Cieh,100887,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Translation Service,52202,Agency Supply,180000,16/12/2019,5100413859,2695.05,DA Languages Ltd,115660,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply,180000,06/01/2020,5100415930,1214.4,Network Ventures Ltd,110554,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply,180000,06/01/2020,5100415931,1396.7,Network Ventures Ltd,110554,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply,180000,17/01/2020,5100416911,628.8,Network Ventures Ltd,110554,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply,180000,30/01/2020,5100417891,1403.0,Network Ventures Ltd,110554,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 4,31014,Agency Supply,180000,30/01/2020,5100418081,1387.25,Network Ventures Ltd,110554,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,06/01/2020,1900503408,2307.75,Macdonald And Company,100697,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,10/01/2020,1900506393,1721.25,Macdonald And Company,100697,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,10/01/2020,1900506392,879.75,Macdonald And Company,100697,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,22/12/2019,1900502199,2354.23,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Agency Supply,180000,22/12/2019,1900502199,2094.29,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport & Environmental Improvements,44560,Agency Supply,180000,22/12/2019,1900502199,1712.1,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,22/12/2019,1900502199,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,22/12/2019,1900502199,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Legal Services,11200,Agency Supply,180000,22/12/2019,1900502199,1495.93,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fair Trading & Investigations,41500,Agency Supply,180000,22/12/2019,1900502199,1354.53,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Building Maintenance,43220,Agency Supply,180000,22/12/2019,1900502199,1350.43,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 3,31003,Agency Supply,180000,22/12/2019,1900502199,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 3,31003,Agency Supply,180000,22/12/2019,1900502199,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,22/12/2019,1900502199,1232.16,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,22/12/2019,1900502199,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,22/12/2019,1900502199,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Agency Supply,180000,22/12/2019,1900502199,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Managed,54010,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Management,30101,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence Team,31100,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence staff teams,31021,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,22/12/2019,1900502199,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,22/12/2019,1900502199,1065.32,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,22/12/2019,1900502199,1057.97,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Complex,54040,Agency Supply,180000,22/12/2019,1900502199,1007.62,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Managed,54030,Agency Supply,180000,22/12/2019,1900502199,977.24,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,22/12/2019,1900502199,940.42,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Agency Supply,180000,22/12/2019,1900502199,682.67,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Agency Supply,180000,22/12/2019,1900502199,651.9,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,587.93,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,564.76,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Agency Supply,180000,22/12/2019,1900502199,557.71,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,517.56,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Agency Supply,180000,22/12/2019,1900502199,516.87,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Agency Supply,180000,22/12/2019,1900502199,516.87,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Agency Supply,180000,22/12/2019,1900502199,516.87,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,22/12/2019,1900502199,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,06/01/2020,1900503416,2252.57,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Agency Supply,180000,06/01/2020,1900503416,2244.15,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport & Environmental Improvements,44560,Agency Supply,180000,06/01/2020,1900503416,1793.61,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,06/01/2020,1900503416,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,06/01/2020,1900503416,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Public Health Licensing,41550,Agency Supply,180000,06/01/2020,1900503416,1363.72,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Building Maintenance,43220,Agency Supply,180000,06/01/2020,1900503416,1350.43,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 3,31003,Agency Supply,180000,06/01/2020,1900503416,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,06/01/2020,1900503416,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,06/01/2020,1900503416,1232.16,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,06/01/2020,1900503416,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Agency Supply,180000,06/01/2020,1900503416,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Agency Supply,180000,06/01/2020,1900503416,1137.78,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Managed,54010,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Management,30101,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence staff teams,31021,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence Team,31100,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Agency Supply,180000,06/01/2020,1900503416,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Legal Services,11200,Agency Supply,180000,06/01/2020,1900503416,1053.9,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Managed,54030,Agency Supply,180000,06/01/2020,1900503416,1018.54,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Complex,54040,Agency Supply,180000,06/01/2020,1900503416,1007.62,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,06/01/2020,1900503416,955.11,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Agency Supply,180000,06/01/2020,1900503416,757.16,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Agency Supply,180000,06/01/2020,1900503416,621.39,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Agency Supply,180000,06/01/2020,1900503416,557.71,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 2,31002,Agency Supply,180000,06/01/2020,1900503416,532.62,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Agency Supply,180000,06/01/2020,1900503416,516.87,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,13/01/2020,1900506587,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,13/01/2020,1900506587,1020.19,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,13/01/2020,1900506587,866.95,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,13/01/2020,1900506587,720.01,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,13/01/2020,1900506587,715.18,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,13/01/2020,1900506587,637.62,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply,180000,17/12/2019,1900499087,2183.22,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,17/12/2019,1900499087,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,17/12/2019,1900499087,1572.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Legal Services,11200,Agency Supply,180000,17/12/2019,1900499087,1410.78,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Building Maintenance,43220,Agency Supply,180000,17/12/2019,1900499087,1350.43,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 1,31001,Agency Supply,180000,17/12/2019,1900499087,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Team 3,31003,Agency Supply,180000,17/12/2019,1900499087,1313.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,17/12/2019,1900499087,1232.16,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,17/12/2019,1900499087,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MASH Team,31000,Agency Supply,180000,17/12/2019,1900499087,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Children with Disabilities,31005,Agency Supply,180000,17/12/2019,1900499087,1202.8,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport & Environmental Improvements,44560,Agency Supply,180000,17/12/2019,1900499087,1100.64,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Managed,54010,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,CIN Management,30101,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence staff teams,31021,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Permanence Team,31100,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Fostering Team,31105,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,17/12/2019,1900499087,1087.36,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Central/East Complex,54020,Agency Supply,180000,17/12/2019,1900499087,1065.32,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Complex,54040,Agency Supply,180000,17/12/2019,1900499087,1007.62,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,17/12/2019,1900499087,955.11,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,South/West Managed,54030,Agency Supply,180000,17/12/2019,1900499087,935.95,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,17/12/2019,1900499087,866.95,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Hospital Discharge Team,54390,Agency Supply,180000,17/12/2019,1900499087,852.25,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Markets,43711,Agency Supply,180000,17/12/2019,1900499087,606.64,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,17/12/2019,1900499087,587.93,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,17/12/2019,1900499087,564.76,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Agency Supply,180000,17/12/2019,1900499087,557.71,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Agency Supply,180000,17/12/2019,1900499087,516.87,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,17/12/2019,1900499087,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,17/12/2019,1900499087,502.83,Reed Recruitment ,114730,2020,January
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Agency Supply,180000,17/12/2019,1900499087,502.83,Reed Recruitment ,114730,2020,January
